Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
baby-beret,,,,,,,,,1-4 yrs,,Mushroom natural stripe,,,H04-1224-01.00,0.0,,0,deny,manual,34.50,32.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/toddler-wearing-mushroom-baby-beret-hat.jpg?v=1638309199,kg,,,,,
baby-beret,,,,,,,,,1-4 yrs,,Soft pink,,,H04-1224-05,0.0,,0,continue,manual,34.50,32.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-beret.jpg?v=1638309199,kg,,,,,
baby-beret,,,,,,,,,1-4 yrs,,Natural pink stripe,,,H04-1224-00.05,0.0,,1,deny,manual,34.50,32.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-beret.jpg?v=1638309199,kg,,,,,
baby-beret,,,,,,,,,1-4 yrs,,Powder blue,,,H04-1224-03,0.0,,1,deny,manual,34.50,32.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-baby-beret.jpg?v=1638309199,kg,,,,,
baby-beret,,,,,,,,,1-4 yrs,,Blue natural stripe,,,H04-1224-03.00,0.0,,1,deny,manual,34.50,32.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-baby-beret.jpg?v=1638309199,kg,,,,,
baby-beret,,,,,,,,,1-4 yrs,,Natural blue stripe,,,H04-1224-00.03,0.0,,0,deny,manual,34.50,32.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-baby-beret.jpg?v=1638309199,kg,,,,,
baby-beret,,,,,,,,,1-4 yrs,,Mint,,,H04-1224-06,0.0,,0,deny,manual,34.50,32.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-beret.jpg?v=1638309199,kg,,,,,
baby-beret,,,,,,,,,1-4 yrs,,Mint natural stripe,,,H04-1224-06.00,0.0,,1,deny,manual,34.50,32.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-beret.jpg?v=1638309199,kg,,,,,
baby-beret,,,,,,,,,1-4 yrs,,Natural mint stripe,,,H04-1224-00.06,0.0,,1,deny,manual,34.50,32.00,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-beret.jpg?v=1638309199,kg,,,,,
kids-beanies,Kids Beanies,"<p>﻿Kids beanies NZ made. A knitted merino toddler beanie in bigger sizes to keep infant heads warm and cosy. These hats are snug fitting with a roll up brim.</p>
<p>Also available in <a href=""https://weebits.myshopify.com/products/premature-beanie"" title=""Premature Beanie"">Premature</a> and <a href=""/products/beanie"" title=""Beanie 0-12 months"">0-12 month</a> sizes.</p>
<p><a href=""/products/pompoms-for-hats"" title=""Add A Pompom to your beanie"">Add a Pompom for $4.00</a> - a choice of 8 different colours to choose from.<br> If you are purchasing more than one hat please leave a message at checkout as to which colour pompom goes on what hat.</p>
<p>See all our <a title=""baby hats"" href=""/collections/baby-hats"">Baby Hats</a></p>
<p>All our merino kids hats are coloured using <a href=""/pages/natural-fabrics#ecodyes"" title=""read about ecofriendly dyes"">ecofriendly dyes</a><br> Knitted locally in New Zealand using pure 8ply <a href=""/pages/natural-fabrics#merino"" title=""read more about merino wool"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories > Baby & Toddler Hats,Headwear,"AGE_1-2 years, AGE_2-4 years, COLOUR_Chocolate, COLOUR_Mint, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Navy, COLOUR_Powder Blue, COLOUR_Soft Pink, Hat, Headwear, kids beanie NZ, kids hats nz, merino kids beanie, toddler beanie NZ, toddler hats nz",true,Size,1-2 yrs,Color,Oatmeal Marle,,,H02-1224-07,0.0,shopify,1,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-kids-beanie.jpg?v=1664845326,1,Oatmeal kids beanie,false,Kids Beanies | Toddler Beanie | Weebits,Kids beanies NZ made. A knitted merino toddler beanie in bigger sizes to keep infant heads warm and cosy. These hats are snug fitting with a roll up brim.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-kids-beanie.jpg?v=1664845326,kg,,,,,active
kids-beanies,,,,,,,,,1-2 yrs,,Natural,,,H02-1224-00,0.0,shopify,1,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-kids-beanie.jpg?v=1664845333,2,Natural kids beanie,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-kids-beanie.jpg?v=1664845333,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Blue,,,H02-1224-03,0.0,shopify,1,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,3,Pastel kids beanies,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Blue natural stripe,,,H02-1224-03.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/navy-kids-beanie.jpg?v=1664845342,4,Navy kids beanie,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Pink,,,H02-1224-05,0.0,shopify,1,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-kids-beanie.jpg?v=1664845346,5,Chocolate kids beanie,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Pink natural stripe,,,H02-1224-05.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-kids-beanie.jpg?v=1664845349,6,Mushroom kids beanie,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Mint,,,H02-1224-06,0.0,shopify,1,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-chocolate-stripe-kids-beanie.jpg?v=1664845353,7,Mushroom chocolate stripe kids beanie,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Mint natural stripe,,,H02-1224-06.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-natural-stripe-kids-beanie.jpg?v=1664845357,8,Mushroom natural stripe kids beanie,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Navy,,,H02-1224-04,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-kids-beanie.jpg?v=1664845342,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Navy natural stripe,,,H02-1224-04.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-kids-beanie.jpg?v=1664845342,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Navy blue stripe,,,H02-1224-04.03,0.0,shopify,1,deny,manual,42.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-kids-beanie.jpg?v=1664845342,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Natural mustard stripe,,,H02-1224-00.07,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-kids-beanie.jpg?v=1664845346,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Chocolate,,,H02-1224-02,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-kids-beanie.jpg?v=1664845346,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Chocolate natural stripe,,,H02-1224-02.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-kids-beanie.jpg?v=1664845346,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Mushroom,,,H02-1224-01,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-kids-beanie.jpg?v=1664845349,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Mushroom choc stripe,,,H02-1224-01.02,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-chocolate-stripe-kids-beanie.jpg?v=1664845353,kg,,,,,
kids-beanies,,,,,,,,,1-2 yrs,,Mushroom natural stripe,,,H02-1224-01.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-natural-stripe-kids-beanie.jpg?v=1664845357,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Oatmeal Marle,,,H02-2448-07,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-kids-beanie.jpg?v=1664845326,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Natural,,,H02-2448-00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-kids-beanie.jpg?v=1664845333,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Blue,,,H02-2448-03,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Blue natural stripe,,,H02-2448-03.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Pink,,,H02-2448-05,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Pink natural stripe,,,H02-2448-05.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Mint,,,H02-2448-06,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Mint natural stripe,,,H02-2448-06.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pastel-kids-beanies.jpg?v=1664845338,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Navy,,,H02-2448-04,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-kids-beanie.jpg?v=1664845342,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Navy natural stripe,,,H02-2448-04.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-kids-beanie.jpg?v=1664845342,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Navy blue stripe,,,H02-2448-04.03,0.0,shopify,1,deny,manual,42.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-kids-beanie.jpg?v=1664845342,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Natural mustard stripe,,,H02-2448-00.07,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-kids-beanie.jpg?v=1664845346,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Chocolate,,,H02-2448-02,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-kids-beanie.jpg?v=1664845346,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Chocolate natural stripe,,,H02-2448-02.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-kids-beanie.jpg?v=1664845346,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Mushroom,,,H02-2448-01,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-kids-beanie.jpg?v=1664845349,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Mushroom choc stripe,,,H02-2448-01.02,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-chocolate-stripe-kids-beanie.jpg?v=1664845353,kg,,,,,
kids-beanies,,,,,,,,,2-4 yrs,,Mushroom natural stripe,,,H02-2448-01.00,0.0,shopify,1,deny,manual,42.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-natural-stripe-kids-beanie.jpg?v=1664845357,kg,,,,,
baby-slippers,Baby Slippers,"<p>Baby slippers NZ made. There is nothing better than these merino chunky knit toddler slippers to keep those little wandering feet warm.</p>
<p>Suitable for older babies and kids these slippers are perfect for lounging around at home. The great properties of merino wool means they are washable as well as stain and odour resistant.</p>
<table class=""refgrid2"">
<tbody>
<tr>
<td>"" Thank you for sending our wee one's new toddler slippers to us so promptly after I put the order in. They were immediately useful and are well liked! ""<br> Marie-Louise - Wellington</td>
</tr>
</tbody>
</table>
<br>
<p>Weebits designer baby clothes NZ made.<br> All our merino baby slippers are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes</a><br> Knitted locally in New Zealand using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,,Baby Footwear,"AGE_ 6-12 months, AGE_1-2 years, AGE_2-4 years, Baby Footwear, baby slippers nz, chunky knit slippers, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Pink, COLOUR_Soft Pink, Toddler Slippers, weebits",true,Size,6-12 mths,Colour,Natural,,,F05-0612-00,0.0,shopify,1,deny,manual,38.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-slippers.jpg?v=1664855807,1,Pink baby slippers,false,Baby Slippers | Toddler Slippers | Weebits,Baby slippers NZ made. There is nothing better than these merino chunky knit toddler slippers to keep those little wandering feet warm for older babies and kids.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-slippers.jpg?v=1664855809,kg,,,,,active
baby-slippers,,,,,,,,,6-12 mths,,Mushroom,,,F05-0612-01,0.0,shopify,1,deny,manual,38.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-slippers.jpg?v=1664855809,2,Natural baby slippers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-knitted-baby-slippers.jpg?v=1664855815,kg,,,,,
baby-slippers,,,,,,,,,6-12 mths,,Pink,,,F05-0612-05,0.0,shopify,1,deny,manual,38.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-slippers.jpg?v=1664855811,3,Mushroom baby slippers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-slippers.jpg?v=1664855807,kg,,,,,
baby-slippers,,,,,,,,,1-2 yrs,,Natural,,,F05-1224-00,0.0,shopify,1,deny,manual,38.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/toddler-and-baby-slippers.jpg?v=1664855813,4,Toddler and baby slippers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-slippers.jpg?v=1664855809,kg,,,,,
baby-slippers,,,,,,,,,1-2 yrs,,Mushroom,,,F05-1224-01,0.0,shopify,1,deny,manual,38.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-knitted-baby-slippers.jpg?v=1664855815,5,Mushroom knitted baby slippers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-knitted-baby-slippers.jpg?v=1664855815,kg,,,,,
baby-slippers,,,,,,,,,1-2 yrs,,Pink,,,F05-1224-05,0.0,shopify,1,deny,manual,38.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/girl-in-natural-toddler-slippers.jpg?v=1664672704,6,Girl in natural toddler slippers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-slippers.jpg?v=1664855807,kg,,,,,
baby-slippers,,,,,,,,,2-4 yrs,,Natural,,,F05-2448-00,0.0,shopify,1,deny,manual,38.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-slippers.jpg?v=1664855809,kg,,,,,
baby-slippers,,,,,,,,,2-4 yrs,,Mushroom,,,F05-2448-01,0.0,shopify,1,deny,manual,38.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-knitted-baby-slippers.jpg?v=1664855815,kg,,,,,
baby-slippers,,,,,,,,,2-4 yrs,,Pink,,,F05-2448-05,0.0,shopify,1,deny,manual,38.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-slippers.jpg?v=1664855807,kg,,,,,
baby-mary-janes,Baby Mary Janes,"<p>A merino version of the classic baby Mary Janes that we all know and love. These knitted baby booties mould to the feet and a side button fastening keeps them snug on baby feet. They make a fantastic baby shower gift.</p>
<p>The newborn size is for the smaller baby - foot length 7cm</p>
Also, check out the baby Gift Sets (all at a special price) that include Mary Jane Shoes:
<div class=""textpad30"">
<a href=""/products/scarf-and-shoes-set"" title=""Button Scarf &amp; Mary Jane Baby Shoes"">Button Scarf &amp; Baby Mary Janes</a> <br><a href=""/products/beret-bscarf-mj"" title=""Beret, Button Scarf &amp; Mary Jane Shoes"">Beret, Button Scarf and Baby Mary Janes</a> <br><a href=""/products/cardigan-shoes"" title=""Cardigan &amp; Shoes Gift Set"">Cardigan and Baby Mary Janes</a> <br><a href=""/products/poncho-beanie-shoes"" title=""Poncho, Beanie &amp; Shoes Gift Set"">Poncho, Beanie and Baby Mary Janes</a><br> <a href=""/products/rug-beanie-shoes"" title=""Travel Rug, Beanie and Shoes Gift Set"">Travel Rug, Beanie and Baby Mary Janes</a>
</div>
<br>
<p>All our merino knitted baby booties are coloured using <a href=""/pages/natural-fabrics#ecodyes"" title=""read about ecofriendly dyes"">ecofriendly dyes</a><br>Knitted locally in NZ using pure 8ply <a href=""/pages/natural-fabrics#merino"" title=""read more about merino wool"">merino wool</a> sourced from Woolyarns NZ &amp; prized worldwide for its superior qualities.</p>",Weebits,,Baby Footwear,"AGE_ 0-3 months, AGE_ 3-6 months, baby booties nz, COLOUR_Chocolate, COLOUR_Mint, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Navy, COLOUR_Pink, COLOUR_Powder Blue, COLOUR_Soft Pink, knitted baby mary janes, knitted mary jane shoes, knitted mary janes, mary jane baby shoes, Mary Jane Shoes, merino mary janes, weebits",true,Size,0-3 mths,Colour,Natural,,,F04-0003-00,0.0,shopify,1,continue,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-mary-janes.jpg?v=1668491204,1,Natural baby Mary Janes,false,Baby Mary Janes | Knitted Baby Booties NZ | Weebits,Baby Mary Janes. Knitted baby booties NZ made with a side button fastening. A merino version of the classic MJ shoes we all know and love. ,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-mary-janes.jpg?v=1668491204,kg,,,,,active
baby-mary-janes,,,,,,,,,0-3 mths,,Mushroom,,,F04-0003-01,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-mary-janes.jpg?v=1668491204,2,Mushroom baby Mary Janes,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,0-3 mths,,Chocolate,,,F04-0003-02,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-mary-janes.jpg?v=1668491204,3,Chocolate baby Mary Janes,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,0-3 mths,,Powder Blue,,,F04-0003-03,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/powder-blue-baby-mary-janes.jpg?v=1668491204,4,Powder blue baby Mary Janes,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/powder-blue-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,0-3 mths,,Navy,,,F04-0003-04,0.0,shopify,2,deny,manual,32.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/navy-baby-mary-janes.jpg?v=1668491204,5,Navy baby Mary Janes,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,0-3 mths,,Pink,,,F04-0003-05,0.0,shopify,1,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-mary-janes.jpg?v=1668491204,6,Pink baby Mary Janes,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,0-3 mths,,Mint,,,F04-0003-06,0.0,shopify,2,deny,manual,32.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-mary-janes.jpg?v=1668491204,7,Mint baby Mary Janes,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,0-3 mths,,Black,,,F04-0003-13,0.0,shopify,2,deny,manual,32.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/baby-mary-jane-button-detail.jpg?v=1668491204,8,Baby Mary Jane button detail,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,3-6 mths,,Natural,,,F04-0306-00,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/newborn-in-natural-baby-mary-janes.jpg?v=1668491204,9,Newborn in natural baby Mary Janes,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,3-6 mths,,Mushroom,,,F04-0306-01,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-mary-janes-mia-beanie.jpg?v=1668491476,10,Pink baby mary janes with mia beanie,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,3-6 mths,,Chocolate,,,F04-0306-02,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,3-6 mths,,Powder Blue,,,F04-0306-03,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/powder-blue-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,3-6 mths,,Navy,,,F04-0306-04,0.0,shopify,2,deny,manual,32.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,3-6 mths,,Pink,,,F04-0306-05,0.0,shopify,1,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,3-6 mths,,Mint,,,F04-0306-06,0.0,shopify,2,deny,manual,32.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-mary-janes.jpg?v=1668491204,kg,,,,,
